TXNAME	GENEID
FBtr0309525	FBgn0263505
FBtr0345318	FBgn0040384
FBtr0070492	FBgn0040384
FBtr0070493	FBgn0040384
FBtr0070491	FBgn0040384
FBtr0309881	FBgn0040384
FBtr0070490	FBgn0003996
FBti0019547-RA	FBti0019547
FBti0019548-RA	FBti0019548
FBtr0070567	FBgn0040352
FBtr0070566	FBgn0040353
FBtr0070565	FBgn0040354
FBtr0332495	FBgn0040354
FBtr0070564	FBgn0029639
FBtr0070563	FBgn0025644
FBtr0343758	FBgn0003285
FBtr0070562	FBgn0003285
FBti0019549-RA	FBti0019549
FBtr0332494	FBgn0029649
FBtr0070561	FBgn0029649
FBti0019550-RA	FBti0019550
FBtr0345708	FBgn0028746
FBtr0070543	FBgn0028746
FBtr0070542	FBgn0000644
FBti0019553-RA	FBti0019553
FBtr0070541	FBgn0040393
FBtr0070540	FBgn0010294
FBtr0070539	FBgn0010295
FBtr0070538	FBgn0010296
FBtr0070537	FBgn0003086
FBtr0343761	FBgn0266180
FBtr0070536	FBgn0288967
FBtr0344078	FBgn0029657
FBtr0332303	FBgn0029657
FBtr0332304	FBgn0029657
FBtr0070534	FBgn0029657
FBtr0332302	FBgn0029657
FBti0059946-RA	FBti0059946
FBti0019554-RA	FBti0019554
FBtr0070533	FBgn0052493
FBti0059938-RA	FBti0059938
FBtr0332305	FBgn0029658
FBtr0070532	FBgn0029658
FBtr0070531	FBgn0029659
FBtr0070530	FBgn0029661
FBtr0310466	FBgn0029661
FBti0019555-RA	FBti0019555
FBtr0070529	FBgn0029662
FBtr0070527	FBgn0029662
FBtr0070528	FBgn0029662
FBtr0344077	FBgn0029663
FBtr0070591	FBgn0029663
FBtr0070592	FBgn0029663
FBtr0114487	FBgn0029663
FBtr0070590	FBgn0029665
FBtr0343540	FBgn0029667
FBtr0344969	FBgn0029667
FBtr0070589	FBgn0029667
FBti0019556-RA	FBti0019556
FBtr0333795	FBgn0052791
FBtr0070588	FBgn0052791
FBtr0333794	FBgn0052791
FBtr0307365	FBgn0267910
FBtr0307366	FBgn0267910
FBtr0333793	FBgn0029672
FBtr0070586	FBgn0029672
FBtr0070587	FBgn0029672
FBti0059692-RA	FBti0059692
FBti0059953-RA	FBti0059953
FBti0059960-RA	FBti0059960
FBti0059983-RA	FBti0059983
FBtr0307280	FBgn0023216
FBtr0307279	FBgn0023216
FBtr0070584	FBgn0015286
FBtr0070582	FBgn0015286
FBtr0070583	FBgn0015286
FBti0019629-RA	FBti0019629
FBti0019563-RA	FBti0019563
FBti0059961-RA	FBti0059961
FBti0019564-RA	FBti0019564
FBtr0335189	FBgn0264948
FBti0060049-RA	FBti0060049
FBtr0305348	FBgn0053221
FBtr0335188	FBgn0264949
FBti0019565-RA	FBti0019565
FBtr0345714	FBgn0019661
FBtr0337067	FBgn0019661
FBtr0337066	FBgn0019661
FBti0059998-RA	FBti0059998
FBtr0070635	FBgn0019661
FBtr0070634	FBgn0019661
FBtr0340205	FBgn0265575
FBtr0340206	FBgn0265575
FBtr0340204	FBgn0265575
FBtr0340203	FBgn0265575
FBtr0332388	FBgn0260658
FBtr0301100	FBgn0260658
FBtr0332389	FBgn0260658
FBtr0301099	FBgn0260658
FBtr0345712	FBgn0029685
FBtr0070627	FBgn0029685
FBtr0332387	FBgn0029685
FBtr0070626	FBgn0029688
FBtr0342740	FBgn0029688
FBtr0070625	FBgn0029689
FBtr0445312	FBgn0029690
FBtr0070624	FBgn0029690
FBti0019566-RA	FBti0019566
FBtr0306828	FBgn0262990
FBtr0346012	FBgn0267038
FBtr0347547	FBgn0267969
FBtr0347549	FBgn0267969
FBtr0347548	FBgn0267969
FBtr0473380	FBgn0286029
FBtr0343297	FBgn0029693
FBtr0070671	FBgn0029693
FBtr0070670	FBgn0004832
FBtr0070669	FBgn0026079
FBtr0333186	FBgn0026080
FBtr0333185	FBgn0026080
FBtr0070668	FBgn0026080
FBtr0336884	FBgn0000635
FBtr0070665	FBgn0000635
FBtr0336882	FBgn0000635
FBtr0343523	FBgn0000635
FBtr0343524	FBgn0000635
FBtr0070666	FBgn0000635
FBtr0070667	FBgn0000635
FBtr0070664	FBgn0029696
FBtr0070663	FBgn0041252
FBtr0343573	FBgn0052774
FBtr0307050	FBgn0052774
FBtr0070661	FBgn0029700
FBtr0346013	FBgn0267039
FBtr0070660	FBgn0040904
FBtr0070659	FBgn0040905
FBti0019568-RA	FBti0019568
FBtr0345705	FBgn0029703
FBtr0070658	FBgn0029703
FBtr0345707	FBgn0040906
FBtr0070657	FBgn0040906
FBtr0343889	FBgn0266262
FBtr0347427	FBgn0266262
FBtr0343574	FBgn0002707
FBtr0070656	FBgn0002707
FBtr0070655	FBgn0040907
FBtr0070654	FBgn0029705
FBtr0304528	FBgn0262339
FBtr0472795	FBtr0472795_df_nrg
FBtr0304529	FBtr0304529_df_nrg
FBtr0304270	FBgn0262390
FBtr0472740	FBtr0472740_df_nrg
FBtr0304271	FBtr0304271_df_nrg
FBtr0304309	FBgn0262235
FBtr0472796	FBtr0472796_df_nrg
FBtr0304310	FBtr0304310_df_nrg
FBtr0304400	FBgn0262279
FBtr0472797	FBtr0472797_df_nrg
FBtr0304401	FBtr0304401_df_nrg
FBtr0304406	FBgn0262282
FBtr0472798	FBtr0472798_df_nrg
FBtr0304407	FBtr0304407_df_nrg
FBtr0309825	FBgn0263589
FBtr0344479	FBgn0052773
FBtr0344480	FBgn0052773
FBti0060464-RA	FBti0060464
FBti0060463-RA	FBti0060463
FBtr0070702	FBgn0003210
FBtr0332290	FBgn0003210
FBtr0343568	FBgn0003210
FBtr0308917	FBgn0029711
FBtr0070701	FBgn0029711
FBtr0070699	FBgn0029713
FBtr0070698	FBgn0029715
FBtr0343567	FBgn0029715
FBtr0070697	FBgn0029717
FBtr0343532	FBgn0025387
FBtr0070696	FBgn0025387
FBtr0335037	FBgn0025387
FBtr0300755	FBgn0025388
FBtr0300754	FBgn0025388
FBtr0070693	FBgn0025613
FBtr0343629	FBgn0025613
FBtr0070692	FBgn0025612
FBtr0070691	FBgn0011277
FBtr0331163	FBgn0011277
FBtr0070690	FBgn0025615
FBtr0345715	FBgn0025615
FBtr0070689	FBgn0029719
FBtr0070688	FBgn0029720
FBtr0332316	FBgn0029720
FBtr0300468	FBgn0029720
FBtr0070687	FBgn0262699
FBtr0070686	FBgn0262699
FBtr0343531	FBgn0022768
FBtr0070685	FBgn0022768
FBti0019569-RA	FBti0019569
FBti0019570-RA	FBti0019570
FBtr0070736	FBgn0029724
FBtr0070735	FBgn0025679
FBtr0346021	FBgn0267071
FBtr0070734	FBgn0029725
FBtr0299601	FBgn0029726
FBtr0299602	FBgn0029726
FBti0019572-RA	FBti0019572
FBti0019573-RA	FBti0019573
FBtr0332313	FBgn0029728
FBtr0070731	FBgn0029728
FBtr0332312	FBgn0029728
FBtr0481622	FBgn0029728
FBtr0481623	FBgn0029728
FBtr0481624	FBgn0029728
FBti0060490-RA	FBti0060490
FBtr0346038	FBgn0267072
FBti0019574-RA	FBti0019574
FBtr0309526	FBgn0263506
FBtr0300998	FBgn0029736
FBtr0472837	FBgn0285992
FBtr0345209	FBgn0266000
FBtr0343135	FBgn0266000
FBtr0343140	FBgn0266000
FBtr0343139	FBgn0266000
FBtr0343138	FBgn0266000
FBtr0343141	FBgn0266000
FBtr0343136	FBgn0266000
FBtr0343137	FBgn0266000
FBtr0343542	FBgn0266096
FBtr0479779	FBgn0061196
FBti0059710-RA	FBti0059710
FBtr0331758	FBgn0052767
FBtr0300995	FBgn0052767
FBtr0302118	FBgn0052767
FBtr0302119	FBgn0052767
FBtr0331757	FBgn0052767
FBtr0300994	FBgn0052767
FBti0019578-RA	FBti0019578
FBtr0070759	FBgn0029747
FBtr0343543	FBgn0266097
FBti0060537-RA	FBti0060537
FBtr0070758	FBgn0029750
FBtr0070757	FBgn0029751
FBtr0070756	FBgn0263237
FBtr0070755	FBgn0029752
FBtr0340478	FBgn0029752
FBtr0301881	FBgn0029754
FBtr0340477	FBgn0014024
FBtr0070752	FBgn0014024
FBtr0070753	FBgn0014024
FBtr0112876	FBgn0014024
FBtr0070798	FBgn0029756
FBtr0344827	FBgn0029756
FBti0019579-RA	FBti0019579
FBti0019580-RA	FBti0019580
FBtr0070797	FBgn0029762
FBtr0070795	FBgn0263987
FBtr0308689	FBgn0263987
FBtr0308688	FBgn0263987
FBtr0070794	FBgn0263987
FBtr0346264	FBgn0029769
FBtr0346263	FBgn0029769
FBtr0070791	FBgn0052762
FBtr0345787	FBgn0052762
FBtr0346056	FBgn0267074
FBtr0091788	FBgn0086667
FBtr0100024	FBgn0263512
FBtr0343015	FBgn0263512
FBtr0112736	FBgn0085464
FBtr0112735	FBgn0250904
FBtr0070784	FBgn0029778
FBtr0070785	FBgn0029778
FBtr0308579	FBgn0004687
FBtr0070783	FBgn0004687
FBtr0309642	FBgn0263631
FBtr0309644	FBtr0309644_df_nrg
FBtr0309643	FBtr0309643_df_nrg
FBtr0310286	FBgn0259994
FBtr0310285	FBgn0259994
FBtr0300466	FBgn0259994
FBtr0300465	FBgn0259994
FBtr0336689	FBgn0259994
FBtr0336690	FBgn0259994
FBtr0331167	FBgn0259150
FBtr0331168	FBgn0259150
FBtr0346834	FBgn0259150
FBtr0070850	FBgn0029783
FBtr0070851	FBgn0029783
FBtr0070852	FBgn0029783
FBtr0070849	FBgn0015794
FBtr0308339	FBgn0046687
FBtr0070848	FBgn0046687
FBtr0340222	FBgn0046687
FBtr0343929	FBgn0266263
FBtr0070847	FBgn0029789
FBtr0346064	FBgn0267081
FBtr0070846	FBgn0027564
FBtr0070845	FBgn0053080
FBtr0342972	FBgn0053080
FBtr0342971	FBgn0053080
FBtr0070844	FBgn0053080
FBti0061086-RA	FBti0061086
FBtr0340670	FBgn0052758
FBtr0339525	FBgn0052758
FBtr0070843	FBgn0052758
FBtr0070842	FBgn0261383
FBtr0070841	FBgn0261383
FBtr0332399	FBgn0261383
FBtr0332400	FBgn0261383
FBtr0332401	FBgn0261383
FBtr0339744	FBgn0029800
FBtr0070840	FBgn0029800
FBtr0346080	FBgn0267084
FBtr0308577	FBgn0013987
FBtr0302940	FBgn0013987
FBtr0070837	FBgn0013987
FBtr0070839	FBgn0013987
FBtr0070836	FBgn0029804
FBtr0299596	FBgn0259149
FBtr0307205	FBgn0259149
FBtr0070833	FBgn0029807
FBtr0343541	FBgn0266095
FBtr0339704	FBgn0265417
FBtr0070832	FBgn0029813
FBtr0306548	FBgn0262945
FBtr0305285	FBgn0262611
FBtr0070830	FBgn0029818
FBti0061115-RA	FBti0061115
FBtr0070829	FBgn0014340
FBtr0343537	FBgn0029819
FBtr0070828	FBgn0029819
FBtr0346401	FBgn0267228
FBtr0290235	FBgn0029823
FBtr0345317	FBgn0029823
FBtr0070827	FBgn0029823
FBti0019586-RA	FBti0019586
FBtr0070892	FBgn0005390
FBtr0070891	FBgn0027546
FBtr0070890	FBgn0029003
FBtr0070889	FBgn0003302
FBtr0307288	FBgn0003302
FBtr0304946	FBgn0262575
FBtr0114466	FBgn0029837
FBtr0331169	FBgn0029837
FBtr0070888	FBgn0029837
FBtr0070887	FBgn0029838
FBtr0345900	FBgn0029838
FBtr0070886	FBgn0029839
FBtr0345895	FBgn0029840
FBtr0332964	FBgn0029840
FBtr0070884	FBgn0026060
FBtr0334984	FBgn0264386
FBtr0089393	FBgn0264386
FBtr0112953	FBgn0264386
FBtr0304609	FBgn0264386
FBtr0304610	FBgn0264386
FBti0019587-RA	FBti0019587
FBtr0070881	FBgn0052750
FBtr0340669	FBgn0052751
FBtr0070880	FBgn0052751
FBtr0304876	FBgn0262536
FBtr0070879	FBgn0040069
FBtr0070878	FBgn0029848
FBtr0345294	FBgn0003514
FBtr0339502	FBgn0003514
FBtr0339503	FBgn0003514
FBtr0339504	FBgn0003514
FBtr0070877	FBgn0003514
FBtr0303341	FBgn0023458
FBtr0070937	FBgn0040918
FBtr0070938	FBgn0040918
FBtr0089869	FBgn0029854
FBtr0089870	FBgn0029854
FBtr0305177	FBgn0029854
FBtr0345892	FBgn0086558
FBtr0070933	FBgn0086558
FBtr0070932	FBgn0052745
FBtr0333520	FBgn0029856
FBtr0340028	FBgn0026015
FBtr0070930	FBgn0026015
FBtr0305495	FBgn0028685
FBtr0070926	FBgn0029859
FBtr0100319	FBgn0029860
FBtr0346642	FBgn0029860
FBtr0070925	FBgn0043796
FBtr0347282	FBgn0029868
FBtr0070924	FBgn0029868
FBtr0340026	FBgn0029868
FBtr0070923	FBgn0016974
FBtr0334014	FBgn0016974
FBtr0070922	FBgn0003655
FBtr0343374	FBgn0266051
FBtr0070921	FBgn0003139
FBtr0331430	FBgn0003139
FBtr0331431	FBgn0003139
FBtr0331432	FBgn0003139
FBtr0302419	FBgn0053669
FBtr0302418	FBgn0053668
FBtr0332386	FBgn0259242
FBti0019590-RA	FBti0019590
FBti0019591-RA	FBti0019591
FBtr0299863	FBgn0259242
FBtr0331297	FBgn0259242
FBtr0479806	FBgn0259242
FBtr0302416	FBgn0053667
FBtr0302415	FBgn0053666
FBtr0302414	FBgn0053665
FBtr0070918	FBgn0029874
FBtr0343329	FBgn0014026
FBtr0345293	FBgn0014026
FBtr0343328	FBgn0014026
FBtr0070916	FBgn0014026
FBtr0070915	FBgn0014026
FBtr0091642	FBgn0065071
FBti0019592-RA	FBti0019592
FBtr0332275	FBgn0264380
FBti0019593-RA	FBti0019593
FBtr0070993	FBgn0029882
FBtr0070992	FBgn0029885
FBtr0070991	FBgn0029887
FBtr0343330	FBgn0029888
FBtr0100409	FBgn0029888
FBtr0070990	FBgn0029888
FBtr0339490	FBgn0265362
FBtr0070989	FBgn0029892
FBtr0070988	FBgn0029893
FBtr0300772	FBgn0029893
FBtr0339491	FBgn0029893
FBtr0339493	FBgn0029893
FBtr0339492	FBgn0029893
FBtr0070987	FBgn0029894
FBtr0310419	FBgn0029894
FBtr0340268	FBgn0029896
FBtr0070986	FBgn0029896
FBtr0340267	FBgn0029896
FBtr0070985	FBgn0029896
FBtr0340266	FBgn0029896
FBtr0070984	FBgn0029896
FBtr0340265	FBgn0029896
FBtr0345292	FBgn0029897
FBtr0070983	FBgn0029897
FBtr0070980	FBgn0029897
FBtr0070981	FBgn0029897
FBtr0070982	FBgn0029897
FBtr0091803	FBgn0086602
FBtr0091752	FBgn0086668
FBtr0113560	FBgn0083013
FBtr0113561	FBgn0082997
FBtr0070979	FBgn0052740
FBtr0343978	FBgn0266279
FBti0061172-RA	FBti0061172
FBtr0309527	FBgn0263507
FBtr0309528	FBgn0263507
FBtr0070978	FBgn0003390
FBtr0340088	FBgn0003390
FBtr0340089	FBgn0003390
FBtr0340090	FBgn0003390
FBtr0299791	FBgn0259228
FBtr0340087	FBgn0259228
FBtr0300526	FBgn0259228
FBtr0334968	FBgn0259228
FBtr0299792	FBgn0259228
FBtr0299795	FBgn0259228
FBtr0299793	FBgn0259228
FBtr0299794	FBgn0259228
FBtr0334969	FBgn0259228
FBtr0334967	FBgn0259228
FBtr0070974	FBgn0029905
FBtr0070973	FBgn0029909
FBtr0343323	FBgn0029911
FBtr0071042	FBgn0029911
FBtr0071041	FBgn0029913
FBtr0071040	FBgn0029915
FBtr0343322	FBgn0029915
FBtr0345899	FBgn0029915
FBti0061613-RA	FBti0061613
FBtr0071039	FBgn0052732
FBtr0071038	FBgn0029925
FBtr0309873	FBgn0004646
FBtr0309875	FBgn0004646
FBtr0071037	FBgn0004646
FBtr0071036	FBgn0004646
FBtr0309874	FBgn0004646
FBtr0334881	FBgn0004646
FBtr0071035	FBgn0027106
FBtr0332282	FBgn0264385
FBtr0332283	FBgn0264385
FBtr0332315	FBgn0000330
FBtr0071033	FBgn0000330
FBtr0071032	FBgn0029928
FBtr0345908	FBgn0029928
FBti0061617-RA	FBti0061617
FBtr0343324	FBgn0029930
FBtr0300760	FBgn0029930
FBtr0331258	FBgn0264270
FBtr0331251	FBgn0264270
FBtr0331270	FBgn0264270
FBtr0331266	FBgn0264270
FBtr0331256	FBgn0264270
FBtr0331264	FBgn0264270
FBtr0331271	FBgn0264270
FBtr0331247	FBgn0264270
FBtr0331257	FBgn0264270
FBtr0331259	FBgn0264270
FBtr0331263	FBgn0264270
FBtr0331250	FBgn0264270
FBtr0331249	FBgn0264270
FBtr0331262	FBgn0264270
FBtr0336727	FBgn0264270
FBtr0331261	FBgn0264270
FBtr0331253	FBgn0264270
FBtr0331254	FBgn0264270
FBtr0331255	FBgn0264270
FBtr0331260	FBgn0264270
FBtr0331265	FBgn0264270
FBtr0331268	FBgn0264270
FBtr0336728	FBgn0264270
FBtr0336729	FBgn0264270
FBtr0346796	FBgn0264270
FBtr0309706	FBgn0263563
FBtr0309708	FBtr0309708_df_nrg
FBtr0309707	FBtr0309707_df_nrg
FBtr0071020	FBgn0029935
FBtr0071019	FBgn0029936
FBtr0331308	FBgn0029936
FBtr0071017	FBgn0027342
FBtr0071018	FBgn0027342
FBtr0346102	FBgn0267088
FBtr0071016	FBgn0047092
FBtr0339821	FBgn0265457
FBtr0339823	FBgn0265457
FBtr0339822	FBgn0265457
FBtr0339819	FBgn0029941
FBtr0089712	FBgn0029941
FBtr0339820	FBgn0029941
FBtr0303415	FBgn0029941
FBtr0346619	FBgn0025549
FBtr0071066	FBgn0025549
FBtr0071065	FBgn0029943
FBtr0303416	FBgn0261848
FBtr0339817	FBgn0261848
FBtr0339816	FBgn0029946
FBtr0071064	FBgn0029946
FBtr0303417	FBgn0261849
FBtr0071063	FBgn0029949
FBtr0299508	FBgn0259098
FBtr0343327	FBgn0259098
FBtr0071060	FBgn0040922
FBtr0071059	FBgn0052726
FBtr0343326	FBgn0052726
FBtr0306067	FBgn0262827
FBtr0340605	FBgn0265693
FBti0019598-RA	FBti0019598
FBtr0347239	FBgn0262967
FBtr0347240	FBgn0262967
FBtr0071083	FBgn0052719
FBtr0304870	FBgn0052720
FBti0061646-RA	FBti0061646
FBtr0340607	FBgn0265695
FBtr0071081	FBgn0029952
FBtr0346400	FBgn0267227
FBtr0346399	FBgn0267226
FBtr0346398	FBgn0267226
FBtr0346397	FBgn0267225
FBtr0310287	FBgn0029504
FBtr0333203	FBgn0029504
FBtr0112946	FBgn0029504
FBtr0071079	FBgn0029504
FBtr0300836	FBgn0029955
FBtr0071078	FBgn0029955
FBtr0071077	FBgn0027553
FBtr0071076	FBgn0029958
FBtr0307273	FBgn0029958
FBti0019600-RA	FBti0019600
FBti0019601-RA	FBti0019601
FBtr0071150	FBgn0029963
FBtr0336957	FBgn0029965
FBtr0310269	FBgn0000427
FBtr0071145	FBgn0000427
FBtr0071146	FBgn0000427
FBtr0071147	FBgn0000427
FBtr0309795	FBgn0000427
FBtr0309796	FBgn0000427
FBtr0299674	FBgn0259190
FBtr0299673	FBgn0259189
FBtr0299672	FBgn0259188
FBtr0345982	FBgn0029969
FBtr0071143	FBgn0029969
FBtr0071142	FBgn0029970
FBtr0071141	FBgn0029971
FBtr0344536	FBgn0266490
FBtr0071140	FBgn0029971
FBtr0300899	FBgn0029971
FBtr0300900	FBgn0029971
FBtr0340163	FBgn0029971
FBtr0344535	FBgn0266490
FBtr0344537	FBgn0266490
FBtr0299927	FBgn0260447
FBtr0300634	FBgn0053222
FBtr0300652	FBgn0053222
FBtr0071135	FBgn0261592
FBtr0071136	FBgn0261592
FBtr0113562	FBgn0082924
FBtr0307270	FBgn0029974
FBtr0071134	FBgn0029974
FBtr0071133	FBgn0029977
FBtr0071132	FBgn0029979
FBtr0344137	FBgn0029979
FBtr0071131	FBgn0029980
FBtr0331433	FBgn0029980
FBtr0071130	FBgn0027280
FBtr0071129	FBgn0027280
FBtr0071127	FBgn0029986
FBtr0071126	FBgn0003656
FBtr0071125	FBgn0003656
FBtr0301675	FBgn0003656
FBtr0071124	FBgn0029989
FBti0019602-RA	FBti0019602
FBtr0071123	FBgn0029990
FBtr0333307	FBgn0004656
FBtr0071119	FBgn0004656
FBtr0071122	FBgn0004656
FBtr0333308	FBgn0004656
FBtr0333309	FBgn0004656
FBtr0071121	FBgn0004656
FBtr0071118	FBgn0004656
FBtr0071120	FBgn0004656
FBtr0301309	FBgn0004656
FBtr0071117	FBgn0029992
FBtr0071116	FBgn0029994
FBtr0301736	FBgn0029995
FBtr0071112	FBgn0029996
FBtr0071113	FBgn0029996
FBtr0071114	FBgn0029996
FBtr0071110	FBgn0029997
FBtr0340140	FBgn0029997
FBtr0071111	FBgn0029997
FBtr0071109	FBgn0029997
FBtr0340138	FBgn0040319
FBtr0071108	FBgn0040319
FBtr0340139	FBgn0040319
FBtr0071107	FBgn0040319
FBtr0071194	FBgn0030000
FBtr0340160	FBgn0030001
FBtr0340161	FBgn0030001
FBtr0071193	FBgn0030001
FBtr0340159	FBgn0025800
FBtr0071192	FBgn0025800
FBtr0071191	FBgn0030006
FBtr0345988	FBgn0030006
FBtr0071190	FBgn0030007
FBtr0071189	FBgn0030011
FBtr0071188	FBgn0265464
FBtr0071187	FBgn0030015
FBtr0071186	FBgn0030016
FBtr0340143	FBgn0030017
FBtr0071185	FBgn0030017
FBtr0331300	FBgn0030017
FBtr0303843	FBgn0030018
FBtr0071184	FBgn0030018
FBtr0303842	FBgn0030018
FBtr0303844	FBgn0030018
FBtr0071183	FBgn0030026
FBtr0344985	FBgn0030026
FBtr0071181	FBgn0017566
FBtr0071180	FBgn0017566
FBtr0307283	FBgn0030028
FBtr0071179	FBgn0030028
FBtr0071178	FBgn0030029
FBtr0339652	FBgn0015519
FBtr0289988	FBgn0015519
FBtr0347241	FBgn0263778
FBtr0445213	FBgn0040928
FBtr0071175	FBgn0030035
FBtr0071248	FBgn0262976
FBtr0302081	FBgn0262976
FBtr0307287	FBgn0262976
FBtr0307286	FBgn0262976
FBtr0300386	FBgn0052712
FBtr0071246	FBgn0030037
FBtr0345986	FBgn0030037
FBtr0300383	FBgn0030037
FBtr0071245	FBgn0030039
FBtr0345983	FBgn0021767
FBtr0071244	FBgn0021767
FBtr0343355	FBgn0052713
FBtr0071243	FBgn0052713
FBtr0071242	FBgn0030040
FBtr0302500	FBgn0030040
FBti0019605-RA	FBti0019605
FBtr0071241	FBgn0014032
FBtr0343354	FBgn0053223
FBtr0071239	FBgn0053223
FBtr0071240	FBgn0030041
FBtr0333147	FBgn0003023
FBtr0071236	FBgn0003023
FBtr0071237	FBgn0003023
FBtr0071238	FBgn0003023
FBtr0333146	FBgn0003023
FBtr0071235	FBgn0024943
FBtr0071234	FBgn0026679
FBtr0331727	FBgn0030048
FBtr0071233	FBgn0030048
FBtr0347472	FBgn0267914
FBtr0331726	FBgn0030050
FBtr0071232	FBgn0030050
FBtr0071231	FBgn0030051
FBtr0071230	FBgn0030051
FBtr0300731	FBgn0030051
FBtr0332628	FBgn0030051
FBtr0332627	FBgn0040929
FBtr0071228	FBgn0030054
FBtr0331305	FBgn0004102
FBtr0331306	FBgn0004102
FBtr0300106	FBgn0004102
FBtr0331737	FBgn0004102
FBtr0331738	FBgn0004102
FBtr0474137	FBgn0004102
FBtr0071225	FBgn0030057
FBtr0345985	FBgn0030057
FBtr0331456	FBgn0030058
FBtr0071224	FBgn0030058
FBtr0340608	FBgn0265700
FBtr0332960	FBgn0030060
FBtr0071281	FBgn0030060
FBtr0332957	FBgn0030060
FBtr0332958	FBgn0030060
FBtr0346167	FBgn0030060
FBtr0071280	FBgn0027330
FBtr0344164	FBgn0027330
FBtr0331732	FBgn0026411
FBtr0071279	FBgn0026411
FBtr0308193	FBgn0011661
FBtr0071269	FBgn0011661
FBtr0071274	FBgn0011661
FBtr0331601	FBgn0011661
FBtr0071272	FBgn0011661
FBtr0071271	FBgn0011661
FBtr0071270	FBgn0011661
FBtr0308194	FBgn0011661
FBtr0071277	FBgn0011661
FBtr0071278	FBgn0011661
FBtr0071273	FBgn0011661
FBtr0071276	FBgn0011661
FBtr0071275	FBgn0011661
FBtr0333606	FBgn0030066
FBtr0071268	FBgn0030066
FBtr0071267	FBgn0011586
FBtr0310067	FBgn0011586
FBtr0333604	FBgn0011586
FBtr0333605	FBgn0011586
FBtr0071266	FBgn0011586
FBtr0335124	FBgn0264942
FBtr0333603	FBgn0030071
FBtr0071265	FBgn0030071
FBti0059687-RA	FBti0059687
FBtr0071263	FBgn0030073
FBtr0332279	FBgn0264384
FBtr0332280	FBgn0264384
FBtr0332281	FBgn0264384
FBtr0071264	FBgn0030074
FBtr0473580	FBgn0030074
FBtr0304178	FBgn0262369
FBtr0472741	FBtr0472741_df_nrg
FBtr0304179	FBtr0304179_df_nrg
FBtr0339680	FBgn0030077
FBtr0071357	FBgn0030077
FBtr0339679	FBgn0030077
FBtr0346175	FBgn0030078
FBtr0071356	FBgn0030078
FBtr0340356	FBgn0265413
FBtr0340357	FBgn0265413
FBtr0339660	FBgn0265413
FBtr0339661	FBgn0265413
FBtr0339659	FBgn0265413
FBtr0071353	FBgn0030081
FBtr0071351	FBgn0030087
FBtr0071352	FBgn0030087
FBtr0114594	FBgn0030087
FBtr0114595	FBgn0030087
FBtr0309250	FBgn0030087
FBtr0309251	FBgn0030087
FBtr0343319	FBgn0030087
FBtr0333809	FBgn0004856
FBtr0071350	FBgn0004856
FBtr0346176	FBgn0267099
FBtr0333304	FBgn0030090
FBtr0071349	FBgn0030090
FBtr0340641	FBgn0265710
FBtr0071348	FBgn0030092
FBtr0340343	FBgn0004828
FBtr0071346	FBgn0004828
FBtr0071347	FBgn0004828
FBtr0071345	FBgn0004828
FBtr0071344	FBgn0014868
FBtr0071343	FBgn0040931
FBtr0340342	FBgn0040931
FBtr0071342	FBgn0030096
FBtr0071341	FBgn0030097
FBtr0071339	FBgn0030101
FBtr0071340	FBgn0030101
FBtr0071338	FBgn0086450
FBtr0071336	FBgn0030102
FBtr0340494	FBgn0030102
FBtr0071335	FBgn0086367
FBtr0340327	FBgn0086367
FBtr0071334	FBgn0030109
FBtr0071333	FBgn0052704
FBtr0309740	FBgn0263578
FBtr0309741	FBtr0309741_df_nrg
FBtr0071332	FBgn0260789
FBtr0343367	FBgn0260789
FBtr0307281	FBgn0000077
FBtr0071331	FBgn0000077
FBtr0304143	FBgn0030116
FBtr0071329	FBgn0052703
FBtr0302965	FBgn0052703
FBtr0302966	FBgn0052703
FBtr0071328	FBgn0030120
FBtr0071327	FBgn0030121
FBtr0302964	FBgn0030121
FBtr0343368	FBgn0040236
FBtr0071326	FBgn0040236
FBtr0071324	FBgn0040235
FBtr0112753	FBgn0085478
FBtr0308591	FBgn0085478
FBtr0343028	FBgn0085478
FBtr0343029	FBgn0085478
FBtr0112754	FBgn0085478
FBtr0331304	FBgn0085478
FBtr0112756	FBgn0085479
FBtr0112755	FBgn0085478
FBtr0343369	FBgn0261260
FBtr0343370	FBgn0261260
FBtr0343371	FBgn0261260
FBtr0302153	FBgn0261260
FBtr0343372	FBgn0266050
FBtr0071374	FBgn0267253
FBtr0071373	FBgn0267253
FBtr0343412	FBgn0028327
FBtr0071372	FBgn0028327
FBtr0071371	FBgn0030137
FBtr0303397	FBgn0261835
FBtr0273437	FBgn0052702
FBtr0110850	FBgn0052699
FBtr0344967	FBgn0259741
FBtr0346180	FBgn0267100
FBtr0346179	FBgn0267102
FBtr0071368	FBgn0264691
FBtr0071367	FBgn0027084
FBtr0303560	FBgn0027084
FBtr0071366	FBgn0027084
FBtr0071407	FBgn0028341
FBtr0303558	FBgn0028341
FBtr0100193	FBgn0028341
FBtr0100192	FBgn0028341
FBtr0303559	FBgn0028341
FBtr0333427	FBgn0028341
FBtr0071406	FBgn0028341
FBtr0071405	FBgn0028341
FBtr0071404	FBgn0028341
FBtr0346168	FBgn0030148
FBtr0071403	FBgn0030148
FBtr0302723	FBgn0261617
FBtr0333521	FBgn0261617
FBtr0071402	FBgn0261617
